timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
110262,-0.129150,0.104248,0.967041,-5.000000,4.137404,-0.793893,0.981181,6.538225,normal
110282,-0.159912,0.096680,0.953857,-5.022901,3.358779,-0.770992,0.971989,6.091416,normal
110302,-0.169678,0.100830,0.965576,-4.854962,0.816794,-0.374046,0.985543,4.937379,normal
110322,-0.136475,0.093018,0.955566,-4.595420,0.076336,-0.335878,0.969734,4.608310,normal
110342,-0.131592,0.094727,0.957031,-4.778626,1.709924,-0.435115,0.970669,5.093960,normal
110362,-0.151855,0.099121,0.955566,-4.816794,3.091603,-0.381679,0.972621,5.736305,normal
110382,-0.142334,0.100586,0.957764,-4.801527,2.290076,-0.374046,0.973493,5.332824,normal
110402,-0.137695,0.096924,0.968018,-5.137404,2.671756,-0.320611,0.982554,5.799482,normal
110422,-0.142090,0.093994,0.950928,-4.961832,2.648855,-0.549618,0.966068,5.651397,normal
110442,-0.152344,0.101562,0.964844,-4.938931,1.511450,-0.099237,0.982063,5.165982,normal
110462,-0.138672,0.092773,0.959717,-5.000000,1.465649,-0.137405,0.974111,5.212198,normal
110482,-0.137451,0.092773,0.956299,-4.984733,1.938931,0.221374,0.970571,5.353132,normal
110502,-0.146240,0.095215,0.952637,-4.862596,2.496183,-0.351145,0.968488,5.477140,normal
110522,-0.143311,0.100098,0.964111,-5.167939,1.778626,0.206107,0.979831,5.469331,normal
110542,-0.146484,0.098389,0.959229,-5.015267,1.763359,0.114504,0.975324,5.317467,normal
110562,-0.152588,0.107178,0.958984,-5.030534,0.854962,0.007634,0.976945,5.102675,normal
110582,-0.145508,0.106934,0.962646,-5.015267,1.816794,-0.351145,0.979436,5.345741,normal
110602,-0.129395,0.112061,0.962402,-5.381680,2.450382,0.885496,0.977506,5.979210,normal
110622,-0.146729,0.119141,0.979492,-5.244275,2.496183,-0.519084,0.997561,5.831192,normal
110642,-0.154785,0.102295,0.953125,-4.824428,2.984733,-0.534351,0.971015,5.698181,normal
110662,-0.160889,0.096436,0.961914,-4.824428,1.885496,-0.595420,0.980032,5.213897,normal
110682,-0.152832,0.103760,0.965088,-4.900764,0.160305,-0.145038,0.982608,4.905529,normal
110702,-0.137695,0.103760,0.963623,-4.984733,1.122137,-0.343511,0.978926,5.121011,normal
110722,-0.136963,0.105713,0.959229,-4.969466,2.809160,-0.534351,0.974707,5.733455,normal
110742,-0.151855,0.099365,0.961426,-4.916030,2.847328,-0.694656,0.978403,5.723389,normal
110762,-0.155273,0.102051,0.966553,-4.732824,2.190840,-0.282443,0.984250,5.222947,normal
110782,-0.145996,0.104980,0.972412,-4.832061,0.961832,-0.587786,0.988899,4.961797,normal
110802,-0.135986,0.104004,0.973145,-4.763359,1.832061,-0.862595,0.988089,5.175916,normal
110822,-0.146729,0.100586,0.966553,-5.137404,2.664122,-1.007634,0.982787,5.874163,normal
110842,-0.147217,0.110596,0.970947,-4.946565,2.717557,-1.129771,0.988252,5.755867,normal
110862,-0.150146,0.100342,0.969971,-4.740458,1.900763,-1.129771,0.986639,5.230796,normal
110882,-0.143555,0.101562,0.961182,-4.656488,1.030534,-1.015267,0.977135,4.876028,normal
110902,-0.134033,0.101074,0.963135,-4.732824,1.290076,-1.114504,0.977655,5.030511,normal
110922,-0.135254,0.101318,0.967285,-4.793893,2.076336,-1.152672,0.981937,5.349882,normal
