timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
26792,0.123535,-0.130615,-0.009277,20.022902,-58.923664,25.786259,0.180020,67.363533,fall_soft
26812,0.215820,-0.055908,-0.033203,32.610687,-35.969467,30.541985,0.225403,57.359150,fall_soft
26832,0.102051,0.091797,-0.017578,34.038166,-13.931297,30.725191,0.138384,47.924057,fall_soft
26852,0.073486,-0.220459,0.023926,49.206108,-3.526718,13.312977,0.233613,51.097103,fall_soft
26872,0.552490,-2.000000,0.342529,220.923660,28.152672,145.328247,2.102991,265.932587,fall_soft
26892,0.573242,-0.322266,-1.647705,250.129776,172.450378,-28.114504,1.774090,305.113861,fall_soft
26912,-2.000000,1.999939,1.999939,250.129776,250.129776,-250.137405,3.464031,433.241882,fall_soft
26932,-2.000000,-1.936523,0.700439,-250.137405,250.129776,200.938934,2.870669,406.829285,fall_soft
26952,-2.000000,-2.000000,1.050781,-136.244278,-79.564888,-141.221375,3.017307,211.746429,fall_soft
26972,0.006592,0.542236,-0.641113,-27.412214,-250.137405,63.580154,0.839696,259.543030,fall_soft
26992,1.999939,0.249023,-1.162109,-48.961834,-143.839691,2.816794,2.326428,151.970566,fall_soft
27012,1.512207,-0.552734,-0.578857,-39.244274,216.374039,-63.236641,1.710953,228.815887,fall_soft
27032,-0.708740,-0.700195,0.144287,28.160305,238.038162,-26.641222,1.006680,241.174057,fall_soft
27052,-1.163818,-0.611572,0.001709,90.862595,53.076336,100.343513,1.314723,145.402649,fall_soft
27072,-2.000000,-0.539795,-0.258545,96.343513,43.893131,16.587786,2.087636,107.162651,fall_soft
27092,-2.000000,-1.210449,1.999939,178.786255,-250.137405,137.893127,3.076515,336.968506,fall_soft
27112,-1.061035,1.999939,0.328613,65.320610,-250.137405,81.847328,2.287693,271.172455,fall_soft
27132,1.695068,-0.040771,-0.390869,4.183206,-250.137405,39.503819,1.740028,253.272141,fall_soft
27152,1.869629,0.287354,1.230469,11.351145,-129.641220,11.259542,2.256577,130.623398,fall_soft
27172,1.557861,0.567627,0.666016,-31.557251,114.007637,-12.969465,1.786815,119.003395,fall_soft
27192,0.325684,-0.052246,0.668701,-45.374046,250.129776,-23.412214,0.745628,255.287766,fall_soft
27212,-1.085205,0.165527,0.841797,-29.442749,247.244278,-28.190840,1.383362,250.581985,fall_soft
27232,-1.648438,-0.037842,0.914307,-24.519083,87.435112,-6.458015,1.885400,91.037300,fall_soft
27252,-1.280518,-0.033691,0.966553,7.526718,-68.648857,6.236641,1.604707,69.341278,fall_soft
27272,-0.408691,0.162354,0.838867,12.618320,-136.229004,13.458015,0.947146,137.472488,fall_soft
27292,0.222900,0.185303,0.869873,8.007633,-98.641220,9.366412,0.916897,99.407951,fall_soft
27312,0.380615,0.242920,0.881104,-0.732824,-16.038168,0.190840,0.990061,16.056036,fall_soft
27332,0.085693,0.216309,0.882568,-13.458015,52.900764,-5.297710,0.912721,54.842274,fall_soft
27352,-0.379883,0.125732,0.917480,-13.328244,65.687019,-6.931298,1.000944,67.383011,fall_soft
27372,-0.630371,0.107178,0.912842,-8.961832,31.717558,-3.587786,1.114511,33.154034,fall_soft
27392,-0.597656,0.085693,0.936279,-3.045802,-12.282443,1.137405,1.114071,12.705471,fall_soft
27412,-0.314941,0.173828,0.906982,-0.236641,-33.328243,3.198473,0.975716,33.482204,fall_soft
27432,-0.125977,0.153320,0.903809,-2.671756,-20.198473,2.305344,0.925336,20.504419,fall_soft
27452,-0.093994,0.189941,0.884766,-5.083970,5.763359,-1.183206,0.909793,7.775797,fall_soft
27472,-0.250732,0.141846,0.911133,-7.633588,21.564886,-2.572519,0.955589,23.020292,fall_soft
27492,-0.375732,0.146240,0.920898,-6.305344,15.122137,-2.175573,1.005293,16.527842,fall_soft
27512,-0.403564,0.129395,0.925781,-5.297710,0.832061,-0.213740,1.018174,5.366912,fall_soft
27532,-0.315918,0.145508,0.911621,-3.526718,-9.198473,0.702290,0.975720,9.876379,fall_soft
27552,-0.243652,0.154053,0.918945,-4.053435,-5.816794,0.465649,0.963099,7.105086,fall_soft
27572,-0.221680,0.158691,0.906738,-4.832061,2.519084,-0.778626,0.946836,5.504622,fall_soft
27592,-0.281494,0.145996,0.912842,-5.839694,8.099236,-1.137405,0.966351,10.049544,fall_soft
27612,-0.315186,0.141113,0.915771,-5.564886,6.526718,-0.908397,0.978720,8.625032,fall_soft
27632,-0.328613,0.145264,0.916992,-4.946565,1.328244,-0.541985,0.984867,5.150386,fall_soft
27652,-0.294678,0.147461,0.910645,-4.473282,-1.809160,-0.175573,0.968428,4.828472,fall_soft
27672,-0.272461,0.154785,0.916016,-4.503817,-0.748092,-0.282443,0.968131,4.574252,fall_soft
27692,-0.265137,0.146484,0.914795,-4.824428,3.083969,-1.045802,0.963641,5.820624,fall_soft
27712,-0.288818,0.145996,0.920654,-5.152672,4.312977,-0.763359,0.975877,6.762730,fall_soft
27732,-0.301514,0.140869,0.913818,-4.984733,3.664122,-0.793893,0.972532,6.237277,fall_soft
27752,-0.302246,0.153076,0.925049,-4.763359,1.267176,-0.496183,0.985140,4.953939,fall_soft
27772,-0.290039,0.148438,0.906738,-4.717557,0.305344,-0.320611,0.963499,4.738288,fall_soft
27792,-0.278076,0.153564,0.906982,-4.801527,1.396947,-0.442748,0.961002,5.020174,fall_soft
27812,-0.286377,0.150146,0.910889,-4.885496,3.038168,-0.732824,0.966578,5.799618,fall_soft
27832,-0.295166,0.152344,0.907471,-4.908397,2.816794,-0.641221,0.966351,5.695424,fall_soft
27852,-0.293945,0.143311,0.909912,-5.015267,2.351145,-0.488550,0.966893,5.560528,fall_soft
27872,-0.293457,0.147949,0.923340,-4.793893,1.122137,-0.549618,0.980083,4.954057,fall_soft
27892,-0.288330,0.143555,0.903320,-4.984733,1.977099,-0.435115,0.959025,5.380131,fall_soft
27912,-0.288818,0.155029,0.910400,-4.969466,1.847328,-0.671756,0.967615,5.344106,fall_soft
27932,-0.292236,0.150146,0.913086,-5.007634,2.053435,-0.648855,0.970398,5.451056,fall_soft
27952,-0.290771,0.141846,0.907471,-4.709924,2.083969,-0.549618,0.963417,5.179613,fall_soft
27972,-0.290527,0.139404,0.917725,-5.000000,1.908397,-0.389313,0.972655,5.365962,fall_soft
27992,-0.296875,0.149414,0.908447,-4.870229,2.061069,-0.534351,0.967334,5.315324,fall_soft
28012,-0.295654,0.147461,0.905273,-4.946565,2.068702,-0.496183,0.963678,5.384629,fall_soft
28032,-0.291992,0.150635,0.908936,-4.916030,1.725191,-0.633588,0.966496,5.248340,fall_soft
28052,-0.297119,0.156006,0.915283,-4.801527,1.977099,-0.572519,0.974865,5.224113,fall_soft
28072,-0.292480,0.148926,0.907227,-4.832061,2.099237,-0.595420,0.964771,5.301899,fall_soft
28092,-0.290771,0.153564,0.915527,-4.862596,1.992366,-0.748092,0.972790,5.307919,fall_soft
28112,-0.293701,0.141357,0.917480,-4.832061,1.839695,-0.587786,0.973659,5.203728,fall_soft
28132,-0.287842,0.153076,0.914062,-4.931298,1.916031,-0.541985,0.970461,5.318141,fall_soft
28152,-0.294678,0.143066,0.911377,-5.091603,1.870229,-0.519084,0.968458,5.449002,fall_soft
28172,-0.291016,0.145264,0.910400,-4.870229,2.129771,-0.778626,0.966758,5.372273,fall_soft
28192,-0.286621,0.145752,0.919922,-5.053435,2.030534,-0.618321,0.974501,5.481113,fall_soft
28212,-0.289551,0.146973,0.917725,-4.908397,1.954198,-0.557252,0.973478,5.312418,fall_soft
28232,-0.297852,0.150391,0.913086,-4.877862,1.740458,-0.679389,0.972141,5.223438,fall_soft
28252,-0.292969,0.147705,0.921143,-4.748092,1.679389,-0.702290,0.977830,5.085070,fall_soft
28272,-0.286133,0.148926,0.910889,-4.916030,2.282443,-0.656489,0.966317,5.459659,fall_soft
28292,-0.291748,0.143555,0.916260,-5.129771,2.480916,-0.694656,0.972243,5.740387,fall_soft
28312,-0.290039,0.153076,0.915527,-4.977099,2.557252,-0.633588,0.972494,5.631384,fall_soft
28332,-0.302734,0.150391,0.912842,-4.839694,1.618321,-0.778626,0.973420,5.162157,fall_soft
28352,-0.279541,0.141113,0.915527,-5.893130,1.572519,-0.473282,0.967598,6.117662,fall_soft
28372,-0.289062,0.166016,0.914307,-4.480916,3.267176,-1.312977,0.973178,5.698855,fall_soft
28392,-0.291504,0.132324,0.903076,-5.816794,2.480916,-0.732824,0.958139,6.366087,fall_soft
28412,-0.292236,0.147461,0.916748,-5.229008,2.404580,-1.015267,0.973434,5.844253,fall_soft
28432,-0.288330,0.142334,0.919189,-5.358778,3.068702,-0.687023,0.973808,6.213327,fall_soft
28452,-0.304199,0.156982,0.908447,-5.183206,2.030534,-0.618321,0.970802,5.600984,fall_soft
28472,-0.285156,0.141357,0.902100,-4.786260,1.175573,-0.725191,0.956598,4.981582,fall_soft
28492,-0.288574,0.161865,0.916260,-5.038168,1.366412,-0.908397,0.974170,5.298623,fall_soft
28512,-0.285156,0.142090,0.911133,-5.717557,2.374046,-0.603053,0.965229,6.220147,fall_soft
28532,-0.297119,0.142334,0.915283,-4.770992,2.664122,-0.961832,0.972770,5.548426,fall_soft
28552,-0.304688,0.150635,0.918701,-5.503817,1.290076,-0.274809,0.979560,5.659666,fall_soft
28572,-0.287109,0.145996,0.913086,-4.259542,0.839695,-0.603053,0.968232,4.383202,fall_soft
28592,-0.282959,0.145264,0.909668,-5.473282,1.099237,-0.083969,0.963672,5.583206,fall_soft
28612,-0.284424,0.155273,0.921875,-4.793893,3.229008,-1.022901,0.977170,5.869773,fall_soft
28632,-0.285156,0.146484,0.910645,-5.458015,3.267176,-0.664122,0.965425,6.395735,fall_soft
28652,-0.313232,0.127441,0.934570,-6.625954,2.412214,-0.709924,0.993870,7.087033,fall_soft
28672,-0.292725,0.153320,0.920410,-4.503817,0.015267,-0.916031,0.977931,4.596054,fall_soft
28692,-0.272705,0.131836,0.922607,-5.038168,0.641221,-0.351145,0.971058,5.090933,fall_soft
28712,-0.329834,0.271240,0.887695,-4.488550,2.732824,-2.862595,0.985071,5.984134,fall_soft
28732,-0.272217,0.175293,0.909668,-9.770992,3.343511,-3.778626,0.965570,10.996789,fall_soft
28752,-0.331299,0.196045,0.955322,-15.389313,2.717557,-2.083969,1.029968,15.765754,fall_soft
28772,-0.328125,-0.024658,0.940186,-1.694656,2.396947,-2.839695,0.996104,4.084248,fall_soft
28792,-0.325684,0.161377,0.983643,2.458015,-2.832061,3.213740,1.048649,4.938677,fall_soft
28812,-0.259766,0.151123,0.890381,1.977099,-1.541985,3.854962,0.939731,4.598627,fall_soft
28832,-0.298096,0.130615,0.919434,0.870229,0.656489,8.045801,0.975336,8.119310,fall_soft
28852,-0.248779,0.081055,0.952881,4.496183,0.007634,6.374046,0.988151,7.800268,fall_soft
28872,-0.182617,0.043457,0.939209,15.641221,11.152672,5.480916,0.957784,19.976744,fall_soft
28892,-0.213623,0.184082,0.914795,26.068703,23.549618,0.061069,0.957273,35.130692,fall_soft
28912,-0.341064,0.234375,0.880615,26.312977,24.496183,-4.618320,0.973006,36.245892,fall_soft
28932,-0.463379,0.112793,0.935547,27.633587,7.717557,2.419847,1.050091,28.792906,fall_soft
28952,-0.452881,0.161133,0.970459,33.854961,-11.801527,13.343512,1.082985,38.255505,fall_soft
28972,-0.312744,0.324707,0.921387,33.832062,-24.900763,21.671755,1.025766,47.268608,fall_soft
28992,-0.097412,0.301758,0.939209,24.236641,-9.549619,27.633587,0.991292,37.976639,fall_soft
29012,-0.076416,0.317383,1.026123,16.687023,17.534351,32.045803,1.076801,40.160225,fall_soft
29032,-0.197021,0.385742,0.904297,15.435115,52.167938,23.145039,1.002680,59.122158,fall_soft
29052,-0.644775,0.458008,1.023438,1.664122,51.282444,8.068703,1.293418,51.939987,fall_soft
29072,-0.808105,0.387451,0.962158,-12.053435,2.732824,1.160305,1.314877,12.413700,fall_soft
29092,-0.615967,0.257568,0.912109,-10.236641,-47.328243,0.557252,1.130354,48.425838,fall_soft
29112,-0.186768,0.210449,0.959229,-4.664122,-64.045799,13.740458,0.999645,65.669006,fall_soft
29132,0.056152,0.382080,0.962646,-7.473282,-19.893129,6.450382,1.037221,22.207972,fall_soft
29152,-0.118652,0.295166,0.967529,-14.786260,22.916031,1.106870,1.018486,27.294744,fall_soft
29172,-0.356201,0.097412,0.964355,-5.053435,31.442749,7.435114,1.032642,32.702671,fall_soft
29192,-0.364502,0.163818,0.903320,22.770992,18.496183,14.778625,0.987768,32.848663,fall_soft
29212,-0.288574,0.315918,0.949707,30.442749,14.801527,20.038168,1.041644,39.336681,fall_soft
29232,-0.314941,0.485107,0.978271,17.045801,19.152672,16.595419,1.136456,30.541645,fall_soft
29252,-0.410889,0.467041,1.042236,-1.183206,21.190840,10.839695,1.213760,23.831715,fall_soft
29272,-0.462402,0.419434,1.042725,-13.183207,12.145039,5.526718,1.215325,18.757492,fall_soft
29292,-0.491211,0.426270,0.982178,-26.900763,-4.557252,-2.862595,1.177993,27.433811,fall_soft
29312,-0.470459,0.359619,0.954834,-34.664124,-21.274809,-11.717557,1.123550,42.326351,fall_soft
29332,-0.349609,0.308838,0.936768,-39.526718,-29.076336,-15.305344,1.046490,51.400860,fall_soft
29352,-0.248047,0.306641,0.958252,-43.511452,-20.862595,-15.229008,1.036244,50.600563,fall_soft
29372,-0.208496,0.331543,0.943848,-54.648853,-8.328244,-12.389313,1.021881,56.651142,fall_soft
29392,-0.216553,0.233643,0.914795,-64.496185,5.778626,-10.519084,0.968676,65.603371,fall_soft
29412,-0.314697,0.172607,0.868408,-62.969467,14.435115,-17.595419,0.939660,66.956139,fall_soft
29432,-0.441162,0.081787,0.877441,-51.900764,6.244275,-23.564886,0.985503,57.340950,fall_soft
29452,-0.410889,0.020752,0.950439,-35.290077,-13.015267,-23.671755,1.035662,44.442532,fall_soft
29472,-0.259277,0.079346,0.979248,-29.274809,-20.809160,-19.633587,1.016094,40.933037,fall_soft
29492,-0.158203,0.129150,0.903076,-30.519083,-9.381680,-19.259542,0.925880,37.287537,fall_soft
29512,-0.233154,0.187500,0.877197,-32.816795,0.770992,-16.977098,0.926818,36.956169,fall_soft
29532,-0.202881,0.089600,0.892090,-34.885498,-4.061069,-4.206107,0.919246,35.372044,fall_soft
29552,-0.117920,0.020020,0.930664,-28.564886,7.816794,1.603053,0.938318,29.658468,fall_soft
29572,-0.201172,0.103516,0.957520,-31.038168,20.534351,-0.412214,0.983885,37.218239,fall_soft
29592,-0.364014,0.134033,0.854492,-34.083969,21.488550,-11.488549,0.938418,41.898228,fall_soft
29612,-0.449951,0.129150,0.856934,-32.732826,4.145038,-14.572519,0.976458,36.069065,fall_soft
29632,-0.237305,0.062256,0.806152,-27.893129,-5.916030,-14.740458,0.842657,32.098396,fall_soft
