timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
30822,0.076172,-0.879150,-0.530762,-5.076336,2.709924,-1.633588,1.029765,5.981762,lying
30842,0.078369,-0.878418,-0.530273,-5.122138,2.618321,-0.709924,1.029053,5.796196,lying
30862,0.082275,-0.875732,-0.525879,-5.213740,2.007634,-0.480916,1.024805,5.607581,lying
30882,0.082520,-0.877441,-0.531250,-5.221374,1.992366,-0.534351,1.029048,5.614072,lying
30902,0.080566,-0.869141,-0.531006,-4.832061,2.320611,-0.786260,1.021696,5.417772,lying
30922,0.082275,-0.879639,-0.535645,-4.618320,2.213740,-1.572519,1.033174,5.357457,lying
30942,0.083008,-0.871826,-0.534912,-4.236641,3.832061,-2.496183,1.026208,6.234160,lying
30962,0.083984,-0.875977,-0.526611,-4.312977,3.519084,-3.022901,1.025528,6.334323,lying
30982,0.083984,-0.879150,-0.538330,-4.618320,3.007634,-2.671756,1.034291,6.124788,lying
31002,0.093994,-0.873535,-0.527588,-4.854962,2.221374,-1.160305,1.024816,5.463649,lying
31022,0.085938,-0.873291,-0.528564,-5.198473,1.343511,0.328244,1.024404,5.379303,lying
31042,0.088135,-0.873779,-0.530029,-5.175572,1.129771,0.732824,1.025763,5.347893,lying
31062,0.084961,-0.873779,-0.528076,-4.839694,2.122137,-0.877863,1.024487,5.356935,lying
31082,0.082764,-0.872070,-0.530518,-4.618320,2.519084,-1.549618,1.024112,5.484158,lying
31102,0.088135,-0.871582,-0.524902,-5.175572,2.297710,-0.679389,1.021247,5.703297,lying
31122,0.084473,-0.872314,-0.531982,-5.541985,1.511450,0.122137,1.025219,5.745693,lying
31142,0.085449,-0.871826,-0.530029,-5.473282,1.595420,-0.160305,1.023872,5.703322,lying
31162,0.086914,-0.876221,-0.527344,-5.145038,1.625954,-0.091603,1.026357,5.396622,lying
31182,0.085938,-0.873047,-0.534424,-5.022901,1.923664,-0.687023,1.027232,5.422362,lying
31202,0.084717,-0.878174,-0.528809,-5.259542,1.801527,-0.175573,1.028594,5.562294,lying
31222,0.085205,-0.874268,-0.533203,-5.236641,2.053435,-0.160305,1.027574,5.627140,lying
31242,0.087646,-0.867920,-0.527588,-4.793893,1.496183,-0.114504,1.019468,5.023255,lying
31262,0.085449,-0.877930,-0.531006,-4.702290,1.870229,-0.129771,1.029577,5.062226,lying
31282,0.084717,-0.871582,-0.527588,-4.931298,2.068702,-0.587786,1.022341,5.379844,lying
31302,0.085938,-0.871826,-0.531494,-5.129771,1.977099,-0.755725,1.024672,5.549287,lying
31322,0.081787,-0.874512,-0.533691,-4.847328,2.015267,-0.916031,1.027758,5.328884,lying
31342,0.078369,-0.871338,-0.523438,-4.526718,2.229008,-0.732824,1.019489,5.098694,lying
31362,0.085205,-0.872314,-0.532227,-4.839694,2.030534,-0.862595,1.025406,5.318814,lying
31382,0.090088,-0.878418,-0.527832,-5.343512,1.961832,-0.114504,1.028757,5.693419,lying
31402,0.081543,-0.876953,-0.524902,-4.809160,2.259542,-0.541985,1.025290,5.341095,lying
31422,0.080811,-0.875732,-0.527588,-4.404580,2.793893,-1.526718,1.025566,5.434798,lying
31442,0.080811,-0.875732,-0.526123,-4.877862,2.694656,-1.687023,1.024814,5.822436,lying
31462,0.089844,-0.873047,-0.531982,-5.213740,2.557252,-1.290076,1.026298,5.948691,lying
31482,0.089355,-0.873291,-0.533203,-4.770992,2.229008,-1.625954,1.027096,5.511313,lying
31502,0.086426,-0.877930,-0.528076,-4.152672,2.664122,-1.618321,1.028151,5.192417,lying
31522,0.087158,-0.874268,-0.527832,-4.297710,2.427481,-1.206107,1.024962,5.081109,lying
31542,0.089600,-0.869141,-0.529785,-4.404580,1.977099,-0.625954,1.021815,4.868374,lying
31562,0.088623,-0.872803,-0.538330,-4.893130,2.282443,-0.832061,1.029290,5.463020,lying
31582,0.089355,-0.877441,-0.527344,-4.465649,2.167939,-0.755725,1.027609,5.021265,lying
31602,0.082275,-0.871826,-0.527100,-4.312977,2.412214,-1.091603,1.022098,5.060844,lying
31622,0.082520,-0.879639,-0.537354,-4.503817,2.351145,-0.618321,1.034081,5.118063,lying
31642,0.088867,-0.872314,-0.532227,-4.786260,2.137405,0.381679,1.025717,5.255707,lying
31662,0.083008,-0.878906,-0.525391,-4.931298,1.717557,-0.022901,1.027328,5.221899,lying
31682,0.086670,-0.874268,-0.528809,-5.152672,2.045802,-0.290076,1.025424,5.551529,lying
31702,0.085938,-0.876221,-0.522461,-5.267176,2.045802,-0.824427,1.023774,5.710352,lying
31722,0.083496,-0.876221,-0.536865,-5.190840,2.076336,-0.732824,1.030999,5.638530,lying
31742,0.090576,-0.877197,-0.536621,-5.213740,1.572519,0.083969,1.032299,5.446371,lying
31762,0.083008,-0.872803,-0.531494,-5.061069,1.648855,-0.351145,1.025261,5.334458,lying
31782,0.082031,-0.872314,-0.529541,-4.641222,2.916031,-1.435115,1.023756,5.666015,lying
31802,0.086914,-0.877441,-0.532227,-4.664122,3.175573,-2.076336,1.029914,6.012443,lying
31822,0.088623,-0.878174,-0.525635,-4.809160,3.053435,-2.114504,1.027295,6.076398,lying
